Graph Attention Network_layers4_neurons476,GraphSAGE_layers4_neurons256,GIN_layers4_neurons415
4.24801778793335,4.2494916915893555,4.392641067504883
4.179019451141357,4.092906475067139,4.271430015563965
6.397622108459473,7.129716396331787,4.054073333740234
4.276170253753662,4.087960720062256,3.817544937133789
4.205624103546143,4.2077813148498535,3.3776895999908447
4.40249490737915,4.412437438964844,3.180311679840088
4.0920233726501465,4.032470226287842,3.0518698692321777
4.269752025604248,4.517365455627441,2.930469274520874
5.254734992980957,5.600268840789795,2.802172899246216
3.6724741458892822,6.406966209411621,2.6920433044433594
4.115006446838379,4.184030532836914,2.5778439044952393
4.545234203338623,4.751852035522461,2.4687728881835938
4.405092716217041,4.788951873779297,2.400606632232666
4.170105934143066,4.405388832092285,2.3242201805114746
3.579576253890991,4.26846170425415,2.2660014629364014
3.4721031188964844,4.130718231201172,2.2130942344665527
3.2633426189422607,3.7512049674987793,2.157259225845337
3.2592530250549316,3.6804609298706055,2.111300230026245
3.0642127990722656,3.5225577354431152,2.0523030757904053
2.9760775566101074,3.4360642433166504,2.0132856369018555
2.882214307785034,3.2932801246643066,1.966273307800293
2.730151891708374,3.226034641265869,1.9144577980041504
2.5561234951019287,3.2255897521972656,1.9085979461669922
2.3744704723358154,3.1261191368103027,1.8589173555374146
2.306278944015503,3.041551113128662,1.8217417001724243
2.22210431098938,3.004828453063965,1.8181071281433105
2.177250385284424,2.9556562900543213,1.7669332027435303
2.0514702796936035,2.92935848236084,1.7461256980895996
1.974915623664856,2.7816967964172363,1.7148693799972534
1.9173156023025513,2.7110655307769775,1.7112699747085571
1.8311160802841187,2.6684279441833496,1.6790645122528076
1.8066051006317139,2.582437515258789,1.6515254974365234
1.7430000305175781,2.458608388900757,1.6153321266174316
1.651381492614746,2.382349967956543,1.6251170635223389
1.6243189573287964,2.305973529815674,1.5912491083145142
1.5667567253112793,2.211290121078491,1.5847622156143188
1.5300766229629517,2.0969924926757812,1.5584436655044556
1.489844560623169,2.0008926391601562,1.551080346107483
1.4264999628067017,1.9342833757400513,1.5276074409484863
1.4031872749328613,1.8652268648147583,1.5333563089370728
1.356279969215393,1.8025637865066528,1.4918016195297241
1.3297265768051147,1.7397584915161133,1.493971347808838
1.2942835092544556,1.6942328214645386,1.4578166007995605
1.2625470161437988,1.6583319902420044,1.4439421892166138
1.2463233470916748,1.6262205839157104,1.431546688079834
1.2074397802352905,1.5930051803588867,1.4191287755966187
1.1937204599380493,1.5482308864593506,1.414981722831726
1.16294264793396,1.508054494857788,1.390202283859253
1.1430387496948242,1.4927161931991577,1.3869314193725586
1.1321263313293457,1.4625823497772217,1.3729867935180664
1.1091556549072266,1.411973476409912,1.3621944189071655
1.1001319885253906,1.3756260871887207,1.3415822982788086
1.0694363117218018,1.3589539527893066,1.349075198173523
1.069610357284546,1.3293228149414062,1.3198834657669067
1.0526189804077148,1.3161760568618774,1.3358641862869263
1.0403289794921875,1.290732741355896,1.2994723320007324
1.055052638053894,1.2683300971984863,1.3000389337539673
1.0691688060760498,1.2500592470169067,1.287093162536621
1.0819711685180664,1.222679853439331,1.2830619812011719
1.008506178855896,1.2137285470962524,1.2638081312179565
1.0242551565170288,1.1854960918426514,1.2617374658584595
0.9893290996551514,1.1736462116241455,1.243546724319458
0.9815629720687866,1.1626704931259155,1.2358503341674805
0.9737839102745056,1.1646959781646729,1.233361005783081
0.960635244846344,1.1310875415802002,1.2120182514190674
0.9493709206581116,1.142072081565857,1.2093048095703125
0.9385856986045837,1.1178829669952393,1.1961877346038818
0.9277822375297546,1.1039588451385498,1.200164556503296
0.928165078163147,1.0878840684890747,1.1636523008346558
0.9008772373199463,1.0729495286941528,1.168166995048523
0.906677782535553,1.0538694858551025,1.165043592453003
0.8948074579238892,1.0460073947906494,1.149962067604065
0.8721969127655029,1.034942865371704,1.1412523984909058
0.8905733823776245,1.0175938606262207,1.140161395072937
0.8564743995666504,1.0065451860427856,1.1337136030197144
0.8586635589599609,1.0029289722442627,1.137994408607483
0.867100179195404,1.0020619630813599,1.1287891864776611
0.8478272557258606,0.9758036136627197,1.141638994216919
0.8515293002128601,0.9716839790344238,1.1077598333358765
0.8301604390144348,0.9614519476890564,1.1121853590011597
0.8415594696998596,0.9485685229301453,1.1332457065582275
0.8226068019866943,0.9413799047470093,1.1020852327346802
0.8110687136650085,0.9139724969863892,1.097529649734497
0.8212871551513672,0.9252095818519592,1.0887813568115234
0.8220938444137573,0.9068419933319092,1.0976868867874146
0.8178925514221191,0.8892847299575806,1.094556212425232
0.8106728792190552,0.8889599442481995,1.0698704719543457
0.8062143325805664,0.8951384425163269,1.0748236179351807
0.7905038595199585,0.8717498183250427,1.0756244659423828
0.791564404964447,0.859483540058136,1.0602542161941528
0.7980747222900391,0.8617978096008301,1.0602933168411255
0.7655586004257202,0.8451906442642212,1.0393705368041992
0.8086119890213013,0.8347724080085754,1.0363786220550537
0.7628841400146484,0.8166255354881287,1.02411687374115
0.7968958616256714,0.8183922171592712,1.023461937904358
0.7784553170204163,0.81304931640625,1.0180126428604126
0.7551558017730713,0.7922019362449646,0.9943470358848572
0.774519145488739,0.7959254384040833,0.9939917922019958
0.7431727051734924,0.7997470498085022,0.9927859902381897
0.7551170587539673,0.7790305018424988,0.983407199382782
0.7367631793022156,0.7620214223861694,0.9853387475013733
0.7500781416893005,0.7599554061889648,0.961360514163971
0.7331238985061646,0.7537614107131958,0.9737857580184937
0.761180579662323,0.7303550243377686,0.9697797298431396
0.730740487575531,0.7333228588104248,0.961681604385376
0.7221115231513977,0.7279893159866333,0.9551476240158081
0.7178760170936584,0.7183240652084351,0.9531144499778748
0.7087343335151672,0.7155236005783081,0.951567530632019
0.7225337624549866,0.708552896976471,0.9407117366790771
0.7150098085403442,0.7010930776596069,0.9274245500564575
0.7165816426277161,0.6941511034965515,0.9287617206573486
0.7556973099708557,0.6863968968391418,0.9181342720985413
0.7783337831497192,0.6772922277450562,0.9097689390182495
0.7979008555412292,0.6730429530143738,0.9057389497756958
0.7752605676651001,0.6722530126571655,0.9067896604537964
0.7564024925231934,0.6567777395248413,0.92133629322052
0.7138698101043701,0.631250262260437,0.9006686210632324
0.7476212382316589,0.6534056067466736,0.9230434894561768
0.7111815214157104,0.6297804713249207,0.8997427225112915
0.7252034544944763,0.6254191398620605,0.8929952383041382
0.6986247301101685,0.632928729057312,0.889738142490387
0.7034258842468262,0.6322396397590637,0.8948317170143127
0.7034421563148499,0.6191354990005493,0.8922617435455322
0.695248007774353,0.6036667823791504,0.8790172338485718
0.6947964429855347,0.6072845458984375,0.8645921945571899
0.6794164180755615,0.5939893126487732,0.8707757592201233
0.6952438950538635,0.6090511679649353,0.862043559551239
0.6704065799713135,0.5821103453636169,0.8619101047515869
0.66575026512146,0.5970742702484131,0.8537015914916992
0.6658679842948914,0.5761858820915222,0.8483632802963257
0.6527662873268127,0.5688219666481018,0.8488450646400452
0.6641296744346619,0.5696707963943481,0.8378697037696838
0.6586819887161255,0.5488730669021606,0.8506601452827454
0.6934267282485962,0.5752936601638794,0.8199269771575928
0.6679202318191528,0.5478977560997009,0.8283566236495972
0.6552819013595581,0.5477862358093262,0.8207526803016663
0.6846526265144348,0.5456137657165527,0.8274513483047485
0.6569198369979858,0.5288922786712646,0.812884509563446
0.6486964225769043,0.5294219851493835,0.814115047454834
0.6399988532066345,0.5344395637512207,0.8076925277709961
0.6573900580406189,0.5231902003288269,0.7966998219490051
0.6669093370437622,0.512796938419342,0.7878201007843018
0.6380714178085327,0.5021636486053467,0.7984594106674194
0.6480420231819153,0.49316543340682983,0.7909387946128845
0.6431552767753601,0.5021975636482239,0.8011764287948608
0.6443958878517151,0.49750953912734985,0.7694793939590454
0.629775881767273,0.5018888115882874,0.7782274484634399
0.646367073059082,0.48499494791030884,0.7728050947189331
0.6357527375221252,0.49882304668426514,0.7774559259414673
0.6394546031951904,0.4712320566177368,0.7675833702087402
0.6266898512840271,0.4750705659389496,0.7614538669586182
0.6305877566337585,0.46687614917755127,0.7629880309104919
0.615728497505188,0.44801631569862366,0.7656359672546387
0.6132231950759888,0.4511238932609558,0.7589367628097534
0.6157107949256897,0.4526231288909912,0.7501980066299438
0.6182078123092651,0.4537290036678314,0.7543500661849976
0.6127235889434814,0.4562505781650543,0.7353848218917847
0.6129279732704163,0.43799349665641785,0.7376716732978821
0.6111330986022949,0.42923498153686523,0.7469852566719055
0.6015878915786743,0.42744699120521545,0.740426778793335
0.6158490180969238,0.4276910424232483,0.7378525137901306
0.6130799651145935,0.40460753440856934,0.7386780381202698
0.6003740429878235,0.4287905693054199,0.7575423121452332
0.603910505771637,0.39389991760253906,0.7230265736579895
0.6021093726158142,0.4163818061351776,0.7142805457115173
0.6144209504127502,0.40658804774284363,0.7217217087745667
0.6030867695808411,0.3894527852535248,0.7196868658065796
0.6088539958000183,0.39638713002204895,0.7150840163230896
0.6172325015068054,0.38157230615615845,0.7099649310112
0.6317352056503296,0.3836216628551483,0.7049698233604431
0.6099565625190735,0.3790762424468994,0.7113475203514099
0.6188413500785828,0.38779184222221375,0.6961721181869507
0.6463323831558228,0.3729938566684723,0.711924135684967
0.6165887713432312,0.3634521961212158,0.7057172060012817
0.6296830773353577,0.36502543091773987,0.6919828653335571
0.6239118576049805,0.362130731344223,0.6954013705253601
0.6235721111297607,0.361588716506958,0.686373770236969
0.602986216545105,0.3483487069606781,0.6879540681838989
0.6201862096786499,0.3638795018196106,0.6866945028305054
0.5913496017456055,0.3453083634376526,0.6961476802825928
0.6140725016593933,0.3568629026412964,0.6937829852104187
0.5863991379737854,0.33879461884498596,0.6810293197631836
0.5830235481262207,0.3386099636554718,0.6844542026519775
0.6063623428344727,0.34605371952056885,0.6754174828529358
0.5997413992881775,0.32677918672561646,0.6710848212242126
0.5891022682189941,0.3414294421672821,0.6669477224349976
0.5873828530311584,0.33413317799568176,0.6620470285415649
0.5675825476646423,0.31754088401794434,0.6622651219367981
0.576971173286438,0.3269004821777344,0.6483117938041687
0.5643157362937927,0.31389105319976807,0.6735764145851135
0.5619684457778931,0.33360666036605835,0.6604101061820984
0.5789996981620789,0.3195144832134247,0.6589440107345581
0.5723496675491333,0.304545134305954,0.6607547998428345
0.5547277331352234,0.3237100839614868,0.6620493531227112
0.5629375576972961,0.30756229162216187,0.632802426815033
0.5637054443359375,0.32501330971717834,0.6388998627662659
0.5533798336982727,0.3082427978515625,0.6499703526496887
0.567983865737915,0.30252784490585327,0.6272467374801636
0.5550093650817871,0.29448872804641724,0.6256334185600281
0.542962908744812,0.30252325534820557,0.6415748596191406
0.5663152933120728,0.3013278841972351,0.6279875040054321
0.5469043254852295,0.2983204126358032,0.6145912408828735
0.5540443062782288,0.28390297293663025,0.6298021674156189
0.5528823733329773,0.29220542311668396,0.6157130002975464
0.5426010489463806,0.28637197613716125,0.6105995774269104
0.5468046069145203,0.28953808546066284,0.5967057347297668
0.5535587072372437,0.26542550325393677,0.6050389409065247
0.5589789152145386,0.2863990366458893,0.6081708073616028
0.5584771633148193,0.2670358419418335,0.589823305606842
0.5390103459358215,0.2872007191181183,0.6057459712028503
0.5407686233520508,0.27066096663475037,0.5851622223854065
0.556347668170929,0.26495474576950073,0.5920029878616333
0.5598873496055603,0.2667691111564636,0.5885270237922668
0.5411946177482605,0.25481292605400085,0.5794482231140137
0.5327238440513611,0.26633837819099426,0.5678950548171997
0.5407139658927917,0.26438602805137634,0.5663172602653503
0.5319842100143433,0.2672650218009949,0.5667985677719116
0.5320987105369568,0.2555176317691803,0.5741179585456848
0.5487093925476074,0.2535504996776581,0.5766614675521851
0.5252931118011475,0.24685081839561462,0.5696406960487366
0.525826632976532,0.25362086296081543,0.5660268664360046
0.5237361788749695,0.24790289998054504,0.5551140904426575
0.5304154753684998,0.25503864884376526,0.5710659027099609
0.5266608595848083,0.2544076144695282,0.5773382186889648
0.5237106084823608,0.24535000324249268,0.5722225904464722
0.5238367319107056,0.2488904446363449,0.5630657076835632
0.5137645602226257,0.24977366626262665,0.5731651782989502
0.5113505125045776,0.23307177424430847,0.5592343211174011
0.518977701663971,0.22693495452404022,0.5540018677711487
0.517586886882782,0.23374836146831512,0.5605775117874146
0.5187166333198547,0.23682266473770142,0.554487943649292
0.5211090445518494,0.24668078124523163,0.5640153288841248
0.5100504159927368,0.23440416157245636,0.5532556772232056
0.5196738839149475,0.23134776949882507,0.5322837829589844
0.5144385099411011,0.2330273538827896,0.5601101517677307
0.5150927305221558,0.2242555469274521,0.5420499444007874
0.5082895159721375,0.24079181253910065,0.5512381792068481
0.509314775466919,0.22255311906337738,0.5578332543373108
0.503781259059906,0.2260889858007431,0.5548462867736816
0.5033149719238281,0.23662610352039337,0.5336495041847229
0.5023590326309204,0.2327386438846588,0.5431806445121765
0.49558165669441223,0.22035633027553558,0.5398244857788086
0.49049893021583557,0.22159625589847565,0.5364863872528076
0.5182139873504639,0.22209973633289337,0.5217960476875305
0.4997217357158661,0.2201257050037384,0.5325121879577637
0.4986269474029541,0.21007944643497467,0.5154378414154053
0.49020758271217346,0.21791893243789673,0.5087500214576721
0.49586138129234314,0.22171711921691895,0.5256472826004028
0.5042049288749695,0.2079828977584839,0.5205579996109009
0.49452149868011475,0.2093406468629837,0.5050309300422668
0.4869186282157898,0.202728271484375,0.5344429016113281
0.49047884345054626,0.21083427965641022,0.5079501271247864
0.4908002018928528,0.21501772105693817,0.5058466196060181
0.5026260018348694,0.20340219140052795,0.5065985918045044
0.4852646589279175,0.2117493599653244,0.4966249167919159
0.49342095851898193,0.20451000332832336,0.49743103981018066
0.5046940445899963,0.21205221116542816,0.490654319524765
0.4987977147102356,0.20551073551177979,0.4880220293998718
0.49285921454429626,0.19566136598587036,0.4795396029949188
0.503632128238678,0.21088553965091705,0.4901658594608307
0.4626690149307251,0.19599992036819458,0.4865272045135498
0.4867774248123169,0.20077985525131226,0.4834050238132477
0.4941026270389557,0.18826939165592194,0.47835493087768555
0.5004178881645203,0.2013396918773651,0.48650774359703064
0.500315248966217,0.20410694181919098,0.48631027340888977
0.4902285933494568,0.20031750202178955,0.4825156331062317
0.4850352108478546,0.19814516603946686,0.47375229001045227
0.47253820300102234,0.19414357841014862,0.46896517276763916
0.48808592557907104,0.1884922981262207,0.470907986164093
0.4823899269104004,0.18282924592494965,0.4668201208114624
0.4848916232585907,0.2039288729429245,0.46382200717926025
0.4795581102371216,0.19220326840877533,0.4691273868083954
0.48056188225746155,0.1873735636472702,0.45869556069374084
0.48156607151031494,0.19988127052783966,0.47131699323654175
0.47854551672935486,0.18548284471035004,0.4737878739833832
0.49250268936157227,0.18706083297729492,0.46888467669487
0.47092297673225403,0.18282856047153473,0.47440364956855774
0.4743146598339081,0.18765923380851746,0.4702833592891693
0.4753076732158661,0.18785038590431213,0.4626156985759735
0.4763883054256439,0.1792072206735611,0.4595572054386139
0.46417802572250366,0.20310600101947784,0.46560221910476685
0.45697399973869324,0.1805012971162796,0.4544725716114044
0.46888911724090576,0.18145717680454254,0.462352454662323
0.4780017137527466,0.1888122409582138,0.4545648396015167
0.4485820531845093,0.17635738849639893,0.4609580338001251
0.4643232822418213,0.18734420835971832,0.436683714389801
0.46602311730384827,0.1734471172094345,0.4382101595401764
0.4746037423610687,0.17413727939128876,0.4595968425273895
0.45482730865478516,0.17466817796230316,0.43984541296958923
0.46817442774772644,0.1691601574420929,0.45000600814819336
0.47688817977905273,0.1772257685661316,0.44192567467689514
0.45798733830451965,0.1728370189666748,0.4321747422218323
0.46417897939682007,0.17053556442260742,0.4392598271369934
0.4565460681915283,0.18110918998718262,0.4434444010257721
0.47591516375541687,0.1829688996076584,0.4312194287776947
0.4744112491607666,0.17330202460289001,0.4298817217350006
0.4574175477027893,0.17864011228084564,0.4277973771095276
0.48957619071006775,0.16802121698856354,0.43094566464424133
0.46120011806488037,0.17899520695209503,0.4067305624485016
0.4496099352836609,0.16958507895469666,0.4290091097354889
0.4732360243797302,0.18295839428901672,0.42359626293182373
0.4526107609272003,0.1644475907087326,0.42519399523735046
0.4554077088832855,0.17151552438735962,0.4153546988964081
0.463917076587677,0.17579415440559387,0.4113590717315674
0.44422489404678345,0.17056360840797424,0.4109785556793213
0.4381696283817291,0.1750468760728836,0.42222821712493896
0.44920092821121216,0.16824741661548615,0.41667982935905457
0.4424937069416046,0.16953670978546143,0.41802191734313965
0.4535757899284363,0.17615237832069397,0.40413057804107666
0.4461970329284668,0.17014335095882416,0.4232614040374756
0.44642606377601624,0.16095808148384094,0.4036472737789154
0.4459582567214966,0.16276462376117706,0.4001704752445221
0.44547218084335327,0.16099992394447327,0.4078528881072998
0.4389781653881073,0.1652640402317047,0.40309637784957886
0.4418349862098694,0.16758185625076294,0.39851734042167664
0.45192766189575195,0.1553322970867157,0.41104865074157715
0.45316460728645325,0.15628093481063843,0.39559218287467957
0.446015328168869,0.1650557667016983,0.3907436728477478
0.44058749079704285,0.15815183520317078,0.387698769569397
0.4368728995323181,0.15311148762702942,0.38279879093170166
0.44298040866851807,0.16245253384113312,0.38860949873924255
0.4470047056674957,0.15838783979415894,0.39052319526672363
0.459006130695343,0.17000365257263184,0.39383429288864136
0.44849058985710144,0.15092499554157257,0.4038366973400116
0.45073217153549194,0.15132588148117065,0.3801708519458771
0.4343312978744507,0.15937596559524536,0.39405199885368347
0.459440141916275,0.15568172931671143,0.37784871459007263
0.4339290261268616,0.1577773243188858,0.3760925829410553
0.4213690757751465,0.15510033071041107,0.3811277151107788
0.4548359811306,0.15657339990139008,0.374228835105896
0.43199726939201355,0.14831440150737762,0.3845331072807312
0.43259096145629883,0.14558009803295135,0.38718026876449585
0.4398053288459778,0.1578972488641739,0.36810293793678284
0.44142839312553406,0.14871637523174286,0.38886672258377075
0.4415452182292938,0.15677057206630707,0.36006081104278564
0.4270015358924866,0.15729600191116333,0.3714171350002289
0.4486291706562042,0.14957500994205475,0.3545320928096771
0.44072139263153076,0.1505182534456253,0.3592652678489685
0.42834988236427307,0.1447024792432785,0.366301566362381
0.44025033712387085,0.14908020198345184,0.36462292075157166
0.44694098830223083,0.13475094735622406,0.37256041169166565
0.4336487650871277,0.14973513782024384,0.3737221658229828
0.42138996720314026,0.13538096845149994,0.36503759026527405
0.4462943375110626,0.13668471574783325,0.3502959609031677
0.4260820150375366,0.15082791447639465,0.3553779721260071
0.44100525975227356,0.14791597425937653,0.351481169462204
0.42835894227027893,0.14579316973686218,0.3540910482406616
0.4196535348892212,0.14601533114910126,0.3517245054244995
0.4321121573448181,0.1455201357603073,0.3511302173137665
0.42708009481430054,0.13829286396503448,0.3546626567840576
0.42169189453125,0.14452700316905975,0.3539815843105316
0.4163115620613098,0.1415238380432129,0.34525030851364136
0.4078466296195984,0.14333726465702057,0.3422026038169861
0.420351505279541,0.14101217687129974,0.33627083897590637
0.4139286279678345,0.13790708780288696,0.3370766043663025
0.41424107551574707,0.14106939733028412,0.34374362230300903
0.40175604820251465,0.14306005835533142,0.33905795216560364
0.41790130734443665,0.1469271332025528,0.34654757380485535
0.4028744399547577,0.14436422288417816,0.35549396276474
0.4195789694786072,0.14496397972106934,0.345352441072464
0.41616320610046387,0.13749660551548004,0.3363809287548065
0.40854412317276,0.1545136421918869,0.34126219153404236
0.4051569998264313,0.13902918994426727,0.3480002284049988
0.4315507411956787,0.14667735993862152,0.3325287103652954
0.3995552659034729,0.1401267796754837,0.3477279543876648
0.4049173891544342,0.14300934970378876,0.34466418623924255
0.40939971804618835,0.13996052742004395,0.3368869125843048
0.41619154810905457,0.13098075985908508,0.33498886227607727
0.4265071451663971,0.13440299034118652,0.3412477374076843
0.4189913868904114,0.13526029884815216,0.33401626348495483
0.41498255729675293,0.13892774283885956,0.3305262625217438
0.4183667004108429,0.1296972930431366,0.3352417051792145
0.400030255317688,0.1318235695362091,0.3441025912761688
0.4145198166370392,0.13848333060741425,0.33307284116744995
0.4151885211467743,0.13255353271961212,0.32608044147491455
0.41907230019569397,0.13821831345558167,0.3356054127216339
0.4053489565849304,0.1357240378856659,0.3252331614494324
0.4142801761627197,0.13396555185317993,0.3356153666973114
0.4002935290336609,0.14469538629055023,0.33120185136795044
0.4138403832912445,0.12734796106815338,0.33034342527389526
0.3838485777378082,0.13405393064022064,0.3341505527496338
0.401602178812027,0.13626106083393097,0.3473517894744873
0.3959035873413086,0.14161525666713715,0.338511198759079
0.39978596568107605,0.13220030069351196,0.3238222599029541
0.39958319067955017,0.13954395055770874,0.3230668008327484
0.39584869146347046,0.13330814242362976,0.34252747893333435
0.3935031294822693,0.12960995733737946,0.34335821866989136
0.4153571128845215,0.13503018021583557,0.34107300639152527
0.40345820784568787,0.1333744376897812,0.3361798822879791
0.4084312617778778,0.13587087392807007,0.3247219920158386
0.39869093894958496,0.13371263444423676,0.3249337077140808
0.3937429189682007,0.13767175376415253,0.31772011518478394
0.4056147336959839,0.13339880108833313,0.3142165243625641
0.38940244913101196,0.1305100917816162,0.3320625424385071
0.39295074343681335,0.13279464840888977,0.3165344297885895
0.38364243507385254,0.12858085334300995,0.3076710104942322
0.4013659954071045,0.13796354830265045,0.3243647813796997
0.3933925926685333,0.13028168678283691,0.31954747438430786
0.37952595949172974,0.12592971324920654,0.31670787930488586
0.3943590819835663,0.12338107824325562,0.31860238313674927
0.39409002661705017,0.13215412199497223,0.3125004172325134
0.39174577593803406,0.12308571487665176,0.31726035475730896
0.39414384961128235,0.1287863552570343,0.30879297852516174
0.38755354285240173,0.11812423169612885,0.3269255757331848
0.40092039108276367,0.12550710141658783,0.30679672956466675
0.39815282821655273,0.11668621748685837,0.31966766715049744
0.3985457122325897,0.12325803190469742,0.31243088841438293
0.40155211091041565,0.11965255439281464,0.3208930492401123
0.38218817114830017,0.12577089667320251,0.31553947925567627
0.37813279032707214,0.11894182115793228,0.292609840631485
0.39666828513145447,0.11926688253879547,0.3161047101020813
0.39852994680404663,0.13058213889598846,0.31242796778678894
0.36707931756973267,0.13236431777477264,0.31154265999794006
0.4170819818973541,0.12177173793315887,0.30478599667549133
0.37058570981025696,0.13224685192108154,0.33083871006965637
0.40382298827171326,0.1191093921661377,0.32214510440826416
0.38369691371917725,0.13116846978664398,0.29956522583961487
0.38845425844192505,0.11976563185453415,0.2954746186733246
0.38439682126045227,0.12647433578968048,0.30952188372612
0.3807467520236969,0.12029027938842773,0.3080795705318451
0.3938782811164856,0.11671203374862671,0.3030361235141754
0.38405779004096985,0.11807350069284439,0.29786184430122375
0.3756255507469177,0.1141236275434494,0.3116784989833832
0.3738677501678467,0.12065155804157257,0.2931142747402191
0.36863088607788086,0.12001465260982513,0.29269543290138245
0.38085681200027466,0.11399069428443909,0.2992497980594635
0.37808161973953247,0.11761070042848587,0.291980117559433
0.3888663351535797,0.12373673170804977,0.29434579610824585
0.3784136474132538,0.11939609795808792,0.2816440165042877
0.38332876563072205,0.12566956877708435,0.2885410189628601
0.3771587014198303,0.12293379008769989,0.27670732140541077
0.36669978499412537,0.11306754499673843,0.2844904363155365
0.38259777426719666,0.11490755528211594,0.2868606150150299
0.382460355758667,0.11900809407234192,0.2815888822078705
0.379994660615921,0.11980286985635757,0.2803862690925598
0.3740769624710083,0.11035420745611191,0.2771574854850769
0.3820309638977051,0.12437479197978973,0.2902873456478119
0.37562987208366394,0.1148335188627243,0.28350818157196045
0.3728521168231964,0.11749999970197678,0.2727985978126526
0.37059447169303894,0.1113094761967659,0.2916709780693054
0.3711477220058441,0.1161963939666748,0.27737098932266235
0.3687114715576172,0.11965698003768921,0.27944859862327576
0.36871984601020813,0.11545529961585999,0.2821137011051178
0.3655787706375122,0.12266623973846436,0.2775005102157593
0.3651808500289917,0.11637558043003082,0.2824515104293823
0.36692947149276733,0.1063583493232727,0.27902165055274963
0.3723285496234894,0.1135401725769043,0.2721233367919922
0.3650510907173157,0.11234600841999054,0.27470821142196655
0.3783169388771057,0.11343783140182495,0.27837491035461426
0.3594801723957062,0.11567807197570801,0.27805283665657043
0.3622474670410156,0.12785522639751434,0.2681542634963989
0.3696306645870209,0.11021314561367035,0.26718705892562866
0.36847612261772156,0.11307377368211746,0.2803695499897003
0.3626781105995178,0.11852187663316727,0.2787863612174988
0.3499402105808258,0.11701931804418564,0.271464467048645
0.35048478841781616,0.11663160473108292,0.27824532985687256
0.35657212138175964,0.11626207828521729,0.27079030871391296
0.3631731867790222,0.11203575134277344,0.26898667216300964
0.36441871523857117,0.12097937613725662,0.2721776068210602
0.35467636585235596,0.11272096633911133,0.26319628953933716
0.3589208126068115,0.1087111309170723,0.26303401589393616
0.3516266644001007,0.11416223645210266,0.2666310667991638
0.36058610677719116,0.11087892204523087,0.25770217180252075
0.357257217168808,0.11795345693826675,0.2661169469356537
0.3703022599220276,0.11152630299329758,0.2604520618915558
0.3668435215950012,0.109317846596241,0.2619569003582001
0.3546042740345001,0.11267008632421494,0.2513742446899414
0.36427655816078186,0.11420280486345291,0.25538015365600586
0.3712511658668518,0.09972763806581497,0.24488581717014313
0.36324790120124817,0.11153528839349747,0.26064425706863403
0.37108030915260315,0.11830219626426697,0.25584548711776733
0.37272322177886963,0.11190760880708694,0.24505355954170227
0.35804036259651184,0.10998957604169846,0.25400564074516296
0.37612149119377136,0.11587326228618622,0.24729011952877045
0.38523125648498535,0.10797566175460815,0.2555902302265167
0.37615400552749634,0.11667541414499283,0.2613111734390259
0.37442460656166077,0.1023942083120346,0.24725139141082764
0.36759763956069946,0.10554508119821548,0.25175538659095764
0.35912173986434937,0.10629214346408844,0.24188856780529022
0.36249715089797974,0.10478512197732925,0.23888163268566132
0.35281527042388916,0.10556568205356598,0.2426595389842987
0.3586145043373108,0.10101053863763809,0.2571676969528198
0.35156047344207764,0.10535887628793716,0.24137575924396515
0.35577157139778137,0.10546284914016724,0.2500496208667755
0.36509257555007935,0.10282076150178909,0.2443731427192688
0.35693472623825073,0.09979492425918579,0.24214115738868713
0.34646961092948914,0.1047082394361496,0.24719670414924622
0.35395485162734985,0.1074986457824707,0.24373015761375427
0.34604930877685547,0.10491620004177094,0.2463502436876297
0.3474988639354706,0.11502987146377563,0.24050268530845642
0.35026901960372925,0.1079719066619873,0.24221543967723846
0.35528165102005005,0.10461371392011642,0.22902053594589233
0.3466511368751526,0.10768184810876846,0.25094473361968994
0.3574993312358856,0.10859399288892746,0.24544686079025269
0.3506534695625305,0.09821615368127823,0.240513876080513
0.3533347249031067,0.11058574169874191,0.2508153021335602
0.3689660429954529,0.1051490530371666,0.23872268199920654
0.35174790024757385,0.1016320064663887,0.22980311512947083
0.35684624314308167,0.10072343796491623,0.24937501549720764
0.3556128442287445,0.10338706523180008,0.25832730531692505
